mode,level,true_class,support,expert,owner,pred_x,conf_x,pred_xa,conf_xa,flip_rate,stability,tta_weight
gaussian,0.1,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.6977232694625854,0.47078373015873004,0.873958378388752,0.17304184641216672
gaussian,0.1,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9497097134590149,0.0,0.7551525484570929,0.15951391389531583
gaussian,0.1,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.7340577244758606,0.5055263157894736,0.776579016471448,0.163887628070607
gaussian,0.1,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.980624794960022,0.47184210526315784,0.7703823301994571,0.16260900248015758
gaussian,0.1,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.998004138469696,0.4726315789473684,0.7626377066657198,0.16104255918023944
gaussian,0.1,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7305222749710083,0.67,0.8185322057440383,0.17255545401552794
gaussian,0.1,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.703192412853241,0.4313157894736842,0.8550113996209459,0.18039144235815224
gaussian,0.1,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9764785766601562,0.0,0.7506737825134827,0.14873706952144275
gaussian,0.1,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7423209547996521,0.6596551724137931,0.7527002105724373,0.14903691432412838
gaussian,0.1,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9471727609634399,0.3427586206896552,0.835021370866148,0.16528375956779237
gaussian,0.1,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983518719673157,0.12655172413793103,0.9311076078402325,0.18388318577020266
gaussian,0.1,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.8570014834403992,0.20413793103448277,0.8992929236943743,0.17769366039423637
gaussian,0.1,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.6734135746955872,0.4610344827586207,0.8858953011047326,0.17536541042219753
gaussian,0.1,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.955426037311554,0.0,0.7560814963855422,0.15904045751940166
gaussian,0.1,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7478443384170532,0.6722222222222223,0.7651658885060841,0.16081964494272474
gaussian,0.1,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9616037607192993,0.3555555555555555,0.8244245060258205,0.173338426599286
gaussian,0.1,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9979840517044067,0.49444444444444446,0.7511894692243438,0.157826042282073
gaussian,0.1,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.7919479608535767,0.5277777777777779,0.8182327185185823,0.17203662331684064
gaussian,0.1,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.707261860370636,0.26666666666666666,0.8418248942778144,0.176938805339674
gaussian,0.1,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9959069490432739,0.0,0.7767440963976519,0.15392973877400243
gaussian,0.1,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.6863960027694702,0.72,0.7327964679586387,0.1452337831390443
gaussian,0.1,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9820619821548462,0.5,0.7494869721645222,0.14830828861220918
gaussian,0.1,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9984980821609497,0.06000000000000001,0.9658905965014423,0.19134269407217433
gaussian,0.1,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.8525552749633789,0.04,0.934272026081568,0.18502783406927184
gaussian,0.1,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.6562191247940063,0.4800000000000001,0.8895871539426562,0.1761576613332979
gaussian,0.2,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9888544082641602,0.0,0.9992974465688259,0.19912964231156213
gaussian,0.2,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7188291549682617,0.7207093253968255,0.7537299496677443,0.15001473217066377
gaussian,0.2,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,portscan,0.9747698903083801,0.493874007936508,0.7636337169618059,0.15190818933430789
gaussian,0.2,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981034994125366,0.3873015873015873,0.807029837445817,0.16009623048656674
gaussian,0.2,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8181763887405396,0.49159226190476185,0.8342925576369882,0.1656782320597189
gaussian,0.2,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.6959698796272278,0.49146825396825394,0.8702850987167471,0.1731729736371805
gaussian,0.2,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9455779194831848,0.0,0.7555197792085091,0.16185965192431984
gaussian,0.2,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.7264682054519653,0.5971052631578948,0.7434442859815128,0.1591535377762119
gaussian,0.2,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9814020395278931,0.4755263157894737,0.7686610845870179,0.16454021092520332
gaussian,0.2,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979926943778992,0.4786842105263157,0.7605346872502511,0.162902382204962
gaussian,0.2,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7598057985305786,0.6747368421052633,0.7967172813847843,0.17023611697751756
gaussian,0.2,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.7027125954627991,0.45815789473684204,0.8476636870759281,0.18130810019178542
gaussian,0.2,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9786550402641296,0.0,0.7502280079252959,0.15069972830913586
gaussian,0.2,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7397935390472412,0.7006896551724138,0.7390815663458495,0.14836525537806272
gaussian,0.2,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.948071300983429,0.3555172413793103,0.8292630240392753,0.16639443797668962
gaussian,0.2,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983604550361633,0.18896551724137928,0.8985535701585678,0.17975149261314943
gaussian,0.2,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.8499142527580261,0.22827586206896555,0.8894301418613926,0.1781292729828999
gaussian,0.2,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.6745333671569824,0.47586206896551725,0.8804813083933529,0.17665981274006246
gaussian,0.2,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9563208818435669,0.0,0.7551618042240869,0.16077559704622002
gaussian,0.2,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7594643831253052,0.6555555555555556,0.7579173410258104,0.16122514042718505
gaussian,0.2,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9611476063728333,0.34444444444444444,0.8286027605010606,0.17632057987366778
gaussian,0.2,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9979996681213379,0.49444444444444446,0.7510988412805708,0.15969048488178803
gaussian,0.2,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.7932198643684387,0.6666666666666667,0.7755036926510654,0.16501554290844106
gaussian,0.2,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.7046030759811401,0.32222222222222224,0.8319176403659412,0.17697265486269814
gaussian,0.2,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9875634908676147,0.0,0.7787411201805879,0.15520974984224709
gaussian,0.2,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7115319967269897,0.7,0.7292691632703405,0.1453860584364705
gaussian,0.2,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9793785214424133,0.5,0.7485965125356271,0.148929021859332
gaussian,0.2,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9985953569412231,0.1,0.948829123497908,0.18887666978798823
gaussian,0.2,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.8581950068473816,0.06000000000000001,0.9282935635387954,0.18480401697064247
gaussian,0.2,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.6370648145675659,0.38,0.8881746992783522,0.17679448310331977
gaussian,0.5,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9872614145278931,0.0,0.9992399917907326,0.20038462582141203
gaussian,0.5,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7157971858978271,0.7515128968253968,0.7415700261919216,0.1485198254485868
gaussian,0.5,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,portscan,0.9647757411003113,0.4952628968253968,0.7660324071951347,0.1534151567117957
gaussian,0.5,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981092214584351,0.3997519841269841,0.8015011320266193,0.16001790993442988
gaussian,0.5,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8266969919204712,0.4960813492063492,0.8297849587177247,0.1657921306896035
gaussian,0.5,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.6939464807510376,0.5278769841269841,0.8583512788279152,0.17187035139417212
gaussian,0.5,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9387214779853821,0.0,0.7572269006003494,0.16409319763372632
gaussian,0.5,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7283996343612671,0.6728947368421052,0.7180798477257925,0.1555192803409708
gaussian,0.5,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9798186421394348,0.4792105263157895,0.7682295092820669,0.16634527824227227
gaussian,0.5,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979499578475952,0.4828947368421053,0.7590060950570336,0.1644672615083466
gaussian,0.5,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7869569659233093,0.6689473684210526,0.7815630912524835,0.16886552216803405
gaussian,0.5,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.6924377679824829,0.49921052631578944,0.835422160196429,0.18070946010664998
gaussian,0.5,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9795589447021484,0.0,0.7498343247722542,0.15397000826337076
gaussian,0.5,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.737365186214447,0.7627586206896552,0.7204958789900648,0.14787314894542694
gaussian,0.5,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9485437273979187,0.36689655172413793,0.8245430931036236,0.1691334402665527
gaussian,0.5,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9982307553291321,0.2982758620689655,0.8433623078757683,0.17247979935198818
gaussian,0.5,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.8495146036148071,0.2737931034482759,0.8720456978217453,0.17857720382720382
gaussian,0.5,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.6817336678504944,0.5024137931034482,0.8676921492890856,0.17796639934545755
gaussian,0.5,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9552491307258606,0.0,0.7554427543830957,0.16268429494828432
gaussian,0.5,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7551742792129517,0.711111111111111,0.744711066050284,0.1601663255331378
gaussian,0.5,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9541023373603821,0.3388888888888889,0.8347125714425901,0.17965973718445927
gaussian,0.5,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9979783892631531,0.49444444444444446,0.7510170113095733,0.16144880952546323
gaussian,0.5,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8074544072151184,0.75,0.7460265664103546,0.16055276198103033
gaussian,0.5,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.6996843218803406,0.45555555555555555,0.8158698072078088,0.17548807082762502
gaussian,0.5,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9741395115852356,0.0,0.7809216403314905,0.15993960849437514
gaussian,0.5,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.6916719675064087,0.7999999999999999,0.7040968960360592,0.14422821772991737
gaussian,0.5,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,portscan,0.9802302122116089,0.52,0.7407346169456861,0.15147616096046032
gaussian,0.5,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9982675313949585,0.18,0.8998800132251675,0.18417579828625616
gaussian,0.5,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.837398886680603,0.1,0.8920723033047647,0.18252076489472874
gaussian,0.5,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.6426660418510437,0.42000000000000004,0.8683435865019999,0.17765944963426222
gaussian,1.0,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9833554029464722,0.0,0.9990480539266736,0.20161007619785806
gaussian,1.0,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7182809114456177,0.772718253968254,0.7323678941435359,0.1475916694273282
gaussian,1.0,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,portscan,0.9580860137939453,0.4954117063492064,0.7676804380659628,0.15475068834657715
gaussian,1.0,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981122016906738,0.4071676587301588,0.7979408418015063,0.16033630023657913
gaussian,1.0,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8314849734306335,0.5002728174603175,0.8273878260800769,0.16636081185695745
gaussian,1.0,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.6891998052597046,0.5600198412698412,0.8404108849832159,0.16935045393469997
gaussian,1.0,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9406894445419312,0.0,0.7567283039595128,0.165193088092339
gaussian,1.0,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7336445450782776,0.7102631578947369,0.7072458451880077,0.154313901370924
gaussian,1.0,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9779542088508606,0.47947368421052633,0.7689049709934018,0.16772953454635647
gaussian,1.0,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979305267333984,0.48552631578947364,0.7580344161111574,0.1654672210148277
gaussian,1.0,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8000622987747192,0.6623684210526316,0.7761476131469046,0.16891897858052313
gaussian,1.0,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.6798851490020752,0.5373684210526315,0.8185639613677146,0.17837727639502973
gaussian,1.0,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9789965748786926,0.0,0.7500270550687814,0.15615516065836813
gaussian,1.0,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7323864698410034,0.7975862068965517,0.7076316279314921,0.1472667337083717
gaussian,1.0,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9489768147468567,0.37241379310344835,0.8224767743434097,0.17107246803140622
gaussian,1.0,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9981634020805359,0.3617241379310345,0.8137685521803044,0.16879119803202483
gaussian,1.0,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.846599280834198,0.3027586206896552,0.8621122550945278,0.17902287412223936
gaussian,1.0,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.6827917695045471,0.5451724137931034,0.8543576003737652,0.17769156544758974
gaussian,1.0,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9616261720657349,0.0,0.754200760880035,0.16405096238501277
gaussian,1.0,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7509373426437378,0.7555555555555555,0.7340760500619955,0.15939898739034838
gaussian,1.0,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9535831212997437,0.33888888888888885,0.8346094819683174,0.18143372379334102
gaussian,1.0,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.99798184633255,0.49444444444444446,0.7510102222565496,0.16306614677519185
gaussian,1.0,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8169835209846497,0.7777777777777779,0.7344290149948561,0.15962705156297002
gaussian,1.0,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.6950675249099731,0.5611111111111111,0.7936592715487515,0.1724231280931359
gaussian,1.0,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9688701629638672,0.0,0.7820044020573809,0.16510872038396737
