tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
0.48856885731220245,0.010165527928620577,-0.0017398914399269216,0.0,0.0,21540,592,202,9,0.17793108163055846,0.04265402843601896,False,protected_class_f1
0.48856885731220245,0.05387578904628754,-0.0009155427123864746,0.0,0.0,13024,412,148,9,0.17793108163055846,0.05732484076433121,False,protected_class_f1
0.48856885731220245,0.09556343406438828,0.0016628349345921833,0.0,0.0,5216,114,77,9,0.17793108163055846,0.10465116279069768,False,protected_class_f1
0.48856885731220245,0.17503751814365387,0.0015260042227719373,0.0,0.0,582,80,61,1,0.17793108163055846,0.016129032258064516,False,protected_class_f1
0.48856885731220245,0.24450266361236572,0.0014920003938616588,0.0,0.0,137,53,53,0,0.17793108163055846,0.0,True,
0.48856885731220245,0.8428281545639038,0.0009509336954766079,0.0,0.0,33,33,33,0,0.17793108163055846,0.0,True,
0.7699546217918396,0.0,0.000699272179194188,0.0,0.0,23439,26,25,0,0.14299299768290713,0.0,False,"protected_class_f1,support"
0.7699546217918396,0.010165527928620577,0.0004373623421966011,0.0,0.0,16621,17,16,0,0.14299299768290713,0.0,False,"protected_class_f1,support"
0.7699546217918396,0.05387578904628754,0.0002234041266065967,0.0,0.0,9206,8,8,0,0.14299299768290713,0.0,False,support
0.7699546217918396,0.09556343406438828,1.8707221902447557e-05,0.0,0.0,4036,1,1,0,0.14299299768290713,0.0,False,support
0.7699546217918396,0.17503751814365387,1.8707221902447557e-05,0.0,0.0,349,1,1,0,0.14299299768290713,0.0,False,support
0.7699546217918396,0.24450266361236572,0.0,0.0,0.0,15,0,0,0,0.14299299768290713,0.0,False,support
0.7699546217918396,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.14299299768290713,0.0,False,support
0.8701804876327515,0.0,0.00017548107073483976,0.0,0.0,18114,6,6,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.010165527928620577,2.9269019999333956e-05,0.0,0.0,14161,1,1,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.05387578904628754,0.0,0.0,0.0,7489,0,0,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.09556343406438828,0.0,0.0,0.0,3595,0,0,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.17503751814365387,0.0,0.0,0.0,250,0,0,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.24450266361236572,0.0,0.0,0.0,1,0,0,0,0.10840245295265821,0.0,False,support
0.8701804876327515,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.10840245295265821,0.0,False,support
0.9464506506919861,0.0,0.0,0.0,0.0,12048,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.010165527928620577,0.0,0.0,0.0,10071,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.05387578904628754,0.0,0.0,0.0,4404,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.09556343406438828,0.0,0.0,0.0,2090,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.17503751814365387,0.0,0.0,0.0,152,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.24450266361236572,0.0,0.0,0.0,0,0,0,0,0.07497054306861481,0.0,False,support
0.9464506506919861,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.07497054306861481,0.0,False,support
0.9675454795360565,0.0,0.0,0.0,0.0,6160,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.010165527928620577,0.0,0.0,0.0,5516,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.05387578904628754,0.0,0.0,0.0,1540,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.09556343406438828,0.0,0.0,0.0,477,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.17503751814365387,0.0,0.0,0.0,46,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.24450266361236572,0.0,0.0,0.0,0,0,0,0,0.04029128964998945,0.0,False,support
0.9675454795360565,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.04029128964998945,0.0,False,support
0.9724259376525879,0.0,0.0,0.0,0.0,2470,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.010165527928620577,0.0,0.0,0.0,2460,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.05387578904628754,0.0,0.0,0.0,847,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.09556343406438828,0.0,0.0,0.0,283,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.17503751814365387,0.0,0.0,0.0,17,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.24450266361236572,0.0,0.0,0.0,0,0,0,0,0.016226005299125115,0.0,False,support
0.9724259376525879,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.016226005299125115,0.0,False,support
0.9747978746891022,0.0,0.0,0.0,0.0,1236,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.010165527928620577,0.0,0.0,0.0,1236,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.05387578904628754,0.0,0.0,0.0,603,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.09556343406438828,0.0,0.0,0.0,211,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.17503751814365387,0.0,0.0,0.0,12,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.24450266361236572,0.0,0.0,0.0,0,0,0,0,0.008139426818457364,0.0,False,support
0.9747978746891022,0.8428281545639038,0.0,0.0,0.0,0,0,0,0,0.008139426818457364,0.0,False,support
-inf,0.24450266361236572,0.0646479739059379,0.005352224361566127,0.0,6178,3421,3393,1,1.0,0.0002946375957572186,True,selected:
