arm,split,class,support,global_f1,system_f1,delta_f1,precision,recall,helpful,harmful,net_correction
correctness_oracle,full_test,dos,22458,0.9831090114983511,0.9929555624473883,0.009846550949037192,0.9880091694586493,0.9979517321221836,353,0,0.015718229584112564
correctness_oracle,full_test,injection,68891,0.9315305555360145,0.9761003967887791,0.04456984125276464,0.9550909848590082,0.9980548983176322,2548,0,0.03698596333338172
correctness_oracle,full_test,mitm,1161,0.06737937379056562,0.08086253369272237,0.013483159902156747,0.042144056046121287,0.9948320413436692,93,0,0.08010335917312661
correctness_oracle,full_test,password,210951,0.8909104384376754,0.8936292011907084,0.002718762753033066,0.808362837119919,0.9990045081559225,377,0,0.0017871448819868122
correctness_oracle,full_test,ransomware,709,0.1396551724137931,0.14754981152396338,0.00789463911017027,0.07987406716417911,0.9661495063469676,37,0,0.05218617771509168
correctness_oracle,full_test,scanning,6029,0.13841678150359824,0.9486756404689536,0.8102588589653553,0.995625227852716,0.905954552993863,5010,0,0.8309835793663958
correctness_oracle,full_test,xss,343854,0.8069904524044945,0.8835439849266511,0.07655353252215658,0.7916159997052105,0.9996277489864884,36443,0,0.10598393504219815
expert1_always,full_test,backdoor,40030,0.9987389659520807,0.997295512045565,-0.0014434539065156793,0.9951003556594623,0.9995003747189608,14,0,0.0003497376967274544
expert1_always,full_test,benign,1474302,0.9119074559634021,0.8877915007780384,-0.02411595518536369,0.9979891524298659,0.7995098697553147,20732,114568,-0.063647746526831
expert1_always,full_test,ddos,103338,0.9687004211144844,0.9625811870367984,-0.006119234077685998,0.9495711286237513,0.9759526989103718,2976,1037,0.018763668737540887
expert1_always,full_test,dos,22458,0.9831090114983511,0.9495814848001398,-0.03352752669821124,0.9324434525086913,0.9673612966426218,36,370,-0.014872205895449284
expert1_always,full_test,injection,68891,0.9315305555360145,0.8896108236741133,-0.04191973186190123,0.8244885821552034,0.9659026578217764,485,152,0.0048337228375259465
expert1_always,full_test,mitm,1161,0.06737937379056562,0.03189850729548828,-0.03548086649507734,0.01621283076879279,0.9810508182601206,87,10,0.06632213608957795
expert1_always,full_test,password,210951,0.8909104384376754,0.8835189833040938,-0.007391455133581526,0.7926596453705761,0.9979047266900845,330,185,0.0006873634161487738
expert1_always,full_test,ransomware,709,0.1396551724137931,0.09064163631269263,-0.04901353610110047,0.04768924596447262,0.9125528913963329,0,1,-0.0014104372355430183
expert1_always,full_test,scanning,6029,0.13841678150359824,0.14296018960601792,0.004543408102419683,0.07973638331704887,0.6903300713219439,3710,0,0.6153590976944767
expert1_always,full_test,xss,343854,0.8069904524044945,0.8602925859233121,0.05330213351881763,0.7673596782614445,0.9788369482396598,31257,1963,0.08519313429536955
expert2_always,full_test,backdoor,40030,0.9987389659520807,0.9979298131843464,-0.0008091527677343002,0.9963641796991732,0.9995003747189608,14,0,0.0003497376967274544
expert2_always,full_test,benign,1474302,0.9119074559634021,0.8855577072636958,-0.0263497486997063,0.9991936631813482,0.7951294917866217,19888,120182,-0.06802812449552398
expert2_always,full_test,ddos,103338,0.9687004211144844,0.9696661012795688,0.0009656801650843594,0.9629983107302036,0.9764268710445335,2931,943,0.019237840871702567
expert2_always,full_test,dos,22458,0.9831090114983511,0.970850816891349,-0.01225819460700206,0.9732838091828515,0.9684299581440912,24,334,-0.013803544393979874
expert2_always,full_test,injection,68891,0.9315305555360145,0.8519862097355151,-0.0795443458004994,0.7649484297940656,0.9613737643523828,397,376,0.0003048293681322669
expert2_always,full_test,mitm,1161,0.06737937379056562,0.0282011074631254,-0.03917826632744022,0.014304000397678552,0.9913867355727821,90,1,0.07665805340223945
expert2_always,full_test,password,210951,0.8909104384376754,0.8921878151572734,0.0012773767195980446,0.8079709587608251,0.9960038113116316,154,410,-0.0012135519623040422
expert2_always,full_test,ransomware,709,0.1396551724137931,0.1237133053755242,-0.0159418670382689,0.06633956863947664,0.9153737658674189,2,1,0.0014104372355430183
expert2_always,full_test,scanning,6029,0.13841678150359824,0.16534679049689158,0.026930008993293342,0.0910140562248996,0.902139658318129,4987,0,0.8271686846906618
expert2_always,full_test,xss,343854,0.8069904524044945,0.8447743861551228,0.037783933750628274,0.7565784629544409,0.9562459648571777,23005,1479,0.06260215091288744
expert3_always,full_test,backdoor,40030,0.9987389659520807,0.9988266719924108,8.770604033014884e-05,0.9981538768585969,0.9995003747189608,14,0,0.0003497376967274544
expert3_always,full_test,benign,1474302,0.9119074559634021,0.891229856650769,-0.02067759931263302,0.9981631376031973,0.8049911076563689,21660,107415,-0.05816650862577681
expert3_always,full_test,ddos,103338,0.9687004211144844,0.9647596029843047,-0.003940818130179657,0.9525390477627707,0.9772977994542182,2965,887,0.02010876928138729
expert3_always,full_test,dos,22458,0.9831090114983511,0.4594176309612881,-0.5236913805370629,0.29839300217017933,0.9979517321221836,353,0,0.015718229584112564
expert3_always,full_test,injection,68891,0.9315305555360145,0.8467046785309759,-0.08482587700503863,0.7571415491668193,0.9602996037218214,348,401,-0.0007693312624290546
expert3_always,full_test,mitm,1161,0.06737937379056562,0.061367402576575615,-0.006011971213990004,0.03166634485421896,0.9888027562446167,87,1,0.07407407407407407
expert3_always,full_test,password,210951,0.8909104384376754,0.8919889162822868,0.0010784778446114585,0.8073364545206647,0.9964731146095539,173,330,-0.0007442486643817758
expert3_always,full_test,ransomware,709,0.1396551724137931,0.09646074189658842,-0.04319443051720469,0.05078416728902166,0.9590973201692524,32,0,0.045133991537376586
expert3_always,full_test,scanning,6029,0.13841678150359824,0.17193892016687592,0.03352213866327769,0.09792613439756395,0.7040968651517665,3793,0,0.6291258915242992
expert3_always,full_test,xss,343854,0.8069904524044945,0.8358371357912316,0.028846683386737126,0.7594318211524705,0.9293362880757531,13834,1561,0.03569247413146277
expert4_always,full_test,backdoor,40030,0.9987389659520807,0.997358321287943,-0.0013806446641376757,0.9949778728059271,0.9997501873594804,24,0,0.0005995503372470647
expert4_always,full_test,benign,1474302,0.9119074559634021,0.8250276286408221,-0.08687982732257993,0.9981434565026688,0.7030859349034323,20127,256121,-0.16007168137871344
expert4_always,full_test,ddos,103338,0.9687004211144844,0.9745804469435668,0.005880025829082425,0.9730292857969672,0.9761365615746386,2909,951,0.01894753140180766
expert4_always,full_test,dos,22458,0.9831090114983511,0.777945646184746,-0.20516336531360502,0.6473981599266337,0.9744411790898566,15,190,-0.007792323448214445
expert4_always,full_test,injection,68891,0.9315305555360145,0.38830194543733487,-0.5432286100986796,0.241079385574042,0.9973871768445806,2529,27,0.036318241860330086
expert4_always,full_test,mitm,1161,0.06737937379056562,0.038500404203718676,-0.028878969586846943,0.019634114918835353,0.9844961240310077,85,4,0.06976744186046512
expert4_always,full_test,password,210951,0.8909104384376754,0.8835007781742982,-0.0074096602633771935,0.805526061022454,0.9781892477399965,186,4200,-0.019028115533939162
expert4_always,full_test,ransomware,709,0.1396551724137931,0.030996877686773158,-0.10865829472701995,0.015751109475959438,0.9661495063469676,37,0,0.05218617771509168
expert4_always,full_test,scanning,6029,0.13841678150359824,0.47153024911032027,0.333113467606722,0.3546633207862819,0.7032675402222591,3793,5,0.6282965665947918
expert4_always,full_test,xss,343854,0.8069904524044945,0.8175283458285094,0.0105378934240149,0.7595383079610681,0.8851053063218691,2133,5069,-0.008538507622421143
expert5_always,full_test,backdoor,40030,0.9987389659520807,0.9984029545341119,-0.00033601141796879563,0.9973079415723616,0.9995003747189608,14,0,0.0003497376967274544
expert5_always,full_test,benign,1474302,0.9119074559634021,0.890109200381102,-0.021798255582300086,0.9981085685049684,0.8031997514756135,20422,108818,-0.059957864806532174
expert5_always,full_test,ddos,103338,0.9687004211144844,0.9655901484776046,-0.003110272636879796,0.9505531595724733,0.9811105304921713,3044,572,0.023921500319340417
expert5_always,full_test,dos,22458,0.9831090114983511,0.7576023845212867,-0.22550662697706436,0.6178793243964814,0.9789829904711016,41,114,-0.003250512066969454
expert5_always,full_test,injection,68891,0.9315305555360145,0.8473132832400202,-0.0842172722959943,0.7562621082621083,0.963289834666357,339,186,0.002220899682106516
expert5_always,full_test,mitm,1161,0.06737937379056562,0.038301554024824463,-0.029077819765741156,0.019528002578850037,0.9913867355727821,90,1,0.07665805340223945
expert5_always,full_test,password,210951,0.8909104384376754,0.892080196992931,0.0011697585552555845,0.8071874352301776,0.9969281965954179,193,254,-0.00028916667851776003
expert5_always,full_test,ransomware,709,0.1396551724137931,0.03045798132503335,-0.10919719108875975,0.015472882925617222,0.9661495063469676,37,0,0.05218617771509168
expert5_always,full_test,scanning,6029,0.13841678150359824,0.4446595676024524,0.30624278609885414,0.3290091524074811,0.6856858517167026,3682,0,0.6107148780892354
expert5_always,full_test,xss,343854,0.8069904524044945,0.8615569761915712,0.054566523787076715,0.7682743441468783,0.9806225898200981,31576,1668,0.08697877587580775
expert6_always,full_test,backdoor,40030,0.9987389659520807,0.998253493013972,-0.0004854729381086331,0.9970097184151507,0.9995003747189608,14,0,0.0003497376967274544
expert6_always,full_test,benign,1474302,0.9119074559634021,0.8932089109122046,-0.0186985450511975,0.9960189282397421,0.8096373741607893,19894,98799,-0.053520242121356414
expert6_always,full_test,ddos,103338,0.9687004211144844,0.9689154363062694,0.00021501519178501738,0.9646450598041378,0.9732237898933597,2944,1287,0.01603475972052875
expert6_always,full_test,dos,22458,0.9831090114983511,0.8835485413677666,-0.09956047013058444,0.7996104739233932,0.9871760619823671,112,1,0.004942559444296019
expert6_always,full_test,injection,68891,0.9315305555360145,0.9139625299532488,-0.01756802558276571,0.8716641639663848,0.9605754017215602,333,367,-0.0004935332626903369
expert6_always,full_test,mitm,1161,0.06737937379056562,0.034509946627850556,-0.03286942716271506,0.017564167862820453,0.9801894918173988,79,3,0.06546080964685616
expert6_always,full_test,password,210951,0.8909104384376754,0.8921020862014191,0.0011916477637436973,0.8062932859620443,0.9983503278012429,247,8,0.0011329645273072894
expert6_always,full_test,ransomware,709,0.1396551724137931,0.12319391634980989,-0.016461256063983215,0.06604831311792886,0.9139633286318759,0,0,0.0
expert6_always,full_test,scanning,6029,0.13841678150359824,0.1426416795242966,0.004224898020698364,0.07964533240407326,0.6823685519986731,3662,0,0.6073975783712059
expert6_always,full_test,xss,343854,0.8069904524044945,0.8527895403431115,0.04579908793861698,0.7612787106912493,0.9693067406515556,26232,215,0.0756629267072653
expert7_always,full_test,backdoor,40030,0.9987389659520807,0.9989015378470142,0.00016257189493351643,0.9982535801606707,0.9995503372470647,16,0,0.00039970022483137646
expert7_always,full_test,benign,1474302,0.9119074559634021,0.8343747458966503,-0.07753271006675178,0.9979171308902897,0.716888398713425,20256,235901,-0.14626921756872066
expert7_always,full_test,ddos,103338,0.9687004211144844,0.9643990603576393,-0.004301360756845063,0.955630296811462,0.9733302366989878,2947,1279,0.016141206526156884
expert7_always,full_test,dos,22458,0.9831090114983511,0.9765995456650713,-0.006509465833279715,0.9675304811432067,0.9858402351055303,84,3,0.003606732567459257
expert7_always,full_test,injection,68891,0.9315305555360145,0.9538841818425481,0.02235362630653359,0.979166348226159,0.9298747296453819,289,2438,-0.031194205338868648
expert7_always,full_test,mitm,1161,0.06737937379056562,0.03307514568468167,-0.03430422810588395,0.016821380003547565,0.9801894918173988,77,1,0.06546080964685616
expert7_always,full_test,password,210951,0.8909104384376754,0.8897306415188938,-0.0011797969187815616,0.8061402833384663,0.9926618029779427,179,1140,-0.004555560295992908
expert7_always,full_test,ransomware,709,0.1396551724137931,0.030775515762238713,-0.10887965665155439,0.01563941686658055,0.9562764456981664,30,0,0.04231311706629055
expert7_always,full_test,scanning,6029,0.13841678150359824,0.4467166553056124,0.3082998738020142,0.3396976241900648,0.6521811245646044,3484,4,0.5772101509371371
expert7_always,full_test,xss,343854,0.8069904524044945,0.7309485986972637,-0.07604185370723082,0.5761077254168426,0.9996161161423163,36439,0,0.1059723021980259
legacy,full_test,backdoor,40030,0.9987389659520807,0.9987389659520807,0.0,0.998327633976487,0.9991506370222333,0,0,0.0
legacy,full_test,benign,1474302,0.9119074559634021,0.9195704893977672,0.007663033434365141,0.9842159174604354,0.8628937626076612,0,389,-0.00026385367448460357
legacy,full_test,ddos,103338,0.9687004211144844,0.9733155241837202,0.0046151030692358486,0.9806679764243615,0.966072499951615,918,0,0.008883469778784184
legacy,full_test,dos,22458,0.9831090114983511,0.983065198983912,-4.3812514439078853e-05,0.9838983050847457,0.9822335025380711,0,0,0.0
legacy,full_test,injection,68891,0.9315305555360145,0.9318320873742026,0.00030153183818815155,0.9037952579738615,0.9616640780363183,41,0,0.0005951430520677592
legacy,full_test,mitm,1161,0.06737937379056562,0.06716417910447761,-0.00021519468608800774,0.034861963693661166,0.9147286821705426,0,0,0.0
legacy,full_test,password,210951,0.8909104384376754,0.8909085518987985,-1.8865388768940505e-06,0.805082378154959,0.9972173632739356,0,0,0.0
legacy,full_test,ransomware,709,0.1396551724137931,0.1396551724137931,0.0,0.07560378018900946,0.9139633286318759,0,0,0.0
legacy,full_test,scanning,6029,0.13841678150359824,0.8040875912408759,0.6656708097372777,0.9729156853509185,0.6851882567589982,3679,0,0.6102172831315309
legacy,full_test,xss,343854,0.8069904524044945,0.8349296727024047,0.027939220297910183,0.7459513266742183,0.9480099111832347,18694,0,0.054366097238944436
