tau_pre,tau_post,helpful,harmful,accepted,net_gain,feasible,reason
0.9999250173568726,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999377727508545,0.0,0,0,31243,14763.802656991606,False,decided_support
0.9999377727508545,0.25,0,0,31216,14753.05451381227,False,decided_support
0.9999377727508545,0.5,0,0,28857,13984.11135842981,False,decided_support
0.9999377727508545,1.0,0,0,87,58.05607995734369,False,"accepted_support,decided_support"
0.9999377727508545,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999377727508545,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999377727508545,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999467134475708,0.0,0,0,25995,12110.159470561293,False,decided_support
0.9999467134475708,0.25,0,0,25994,12109.765017251502,False,decided_support
0.9999467134475708,0.5,0,0,24360,11597.930027161445,False,decided_support
0.9999467134475708,1.0,0,0,40,25.30797696191284,False,"accepted_support,decided_support"
0.9999467134475708,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999467134475708,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999467134475708,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999548196792603,0.0,0,0,20851,9733.410133671547,False,decided_support
0.9999548196792603,0.25,0,0,20851,9733.410133671547,False,decided_support
0.9999548196792603,0.5,0,0,19773,9408.818640061227,False,decided_support
0.9999548196792603,1.0,0,0,20,11.269334585335907,False,"accepted_support,decided_support"
0.9999548196792603,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999548196792603,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999548196792603,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.999962568283081,0.0,0,0,15625,7336.274282893497,False,decided_support
0.999962568283081,0.25,0,0,15625,7336.274282893497,False,decided_support
0.999962568283081,0.5,0,0,14941,7123.25502984207,False,decided_support
0.999962568283081,1.0,0,0,17,9.134932271624214,False,"accepted_support,decided_support"
0.999962568283081,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.999962568283081,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.999962568283081,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999707937240601,0.0,0,0,10455,4940.131906958052,False,decided_support
0.9999707937240601,0.25,0,0,10455,4940.131906958052,False,decided_support
0.9999707937240601,0.5,0,0,10043,4792.057441956649,False,decided_support
0.9999707937240601,1.0,0,0,6,1.3451264270698855,False,"accepted_support,decided_support"
0.9999707937240601,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999707937240601,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999707937240601,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999809265136719,0.0,0,0,5186,2372.70628774279,False,decided_support
0.9999809265136719,0.25,0,0,5186,2372.70628774279,False,decided_support
0.9999809265136719,0.5,0,0,5024,2311.1235398056792,False,decided_support
0.9999809265136719,1.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999809265136719,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999809265136719,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9999809265136719,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
