tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
0.0013682154240086675,2.233321538369637e-06,0.013815266617851707,-0.16709515514845097,0.021523178807946852,61774,7660,6804,39,0.9992847555913057,0.005699254712845244,False,"benign_fpr,tail_f1,protected_class_f1"
0.0013682154240086675,1.737383718136698e-05,0.013833362871405464,-0.1670038335987991,0.021523178807946852,30888,7659,6804,39,0.9992847555913057,0.005699254712845244,False,"benign_fpr,tail_f1,protected_class_f1"
0.0013682154240086675,0.0001755990961100906,0.013949061318891842,-0.16641038735088476,0.021523178807946852,12354,7648,6802,39,0.9992847555913057,0.005700920917994445,False,"benign_fpr,tail_f1,protected_class_f1"
0.0013682154240086675,0.7271119654178619,0.08008401920132424,0.00021425057221080568,0.0,6178,6164,5995,4,0.9992847555913057,0.0006667777962993832,False,protected_class_f1
0.0013682154240086675,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.9992847555913057,0.0,True,
0.22489437460899353,0.0,0.022344241519641872,-0.15818195879395125,0.01655629139072834,85383,7456,6700,23,0.4772602251406686,0.003421091774505429,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,7.557536036983947e-07,0.022344241519641872,-0.15818195879395125,0.01655629139072834,75838,7456,6700,23,0.4772602251406686,0.003421091774505429,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,1.2287487152207177e-06,0.022344241519641872,-0.15818195879395125,0.01655629139072834,59063,7456,6700,23,0.4772602251406686,0.003421091774505429,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,2.233321538369637e-06,0.022344241519641872,-0.15818195879395125,0.01655629139072834,39108,7456,6700,23,0.4772602251406686,0.003421091774505429,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,1.737383718136698e-05,0.022363788211956392,-0.1580833856824515,0.01655629139072834,20153,7455,6700,23,0.4772602251406686,0.003421091774505429,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,0.0001755990961100906,0.022310011535557672,-0.15834530295886728,0.01655629139072834,10607,7447,6698,23,0.4772602251406686,0.0034221098050885284,False,"benign_fpr,tail_f1,protected_class_f1"
0.22489437460899353,0.7271119654178619,0.0802885281916359,0.0015245818650425624,0.0,6160,6146,5981,0,0.4772602251406686,0.0,False,protected_class_f1
0.22489437460899353,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.4772602251406686,0.0,True,
0.5863015651702881,0.0,0.04476210630937416,-0.0789695112467137,0.004966887417218402,61100,7171,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,7.557536036983947e-07,0.04476210630937416,-0.0789695112467137,0.004966887417218402,52183,7171,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,1.2287487152207177e-06,0.04476210630937416,-0.0789695112467137,0.004966887417218402,41539,7171,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,2.233321538369637e-06,0.04476210630937416,-0.0789695112467137,0.004966887417218402,26017,7171,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,1.737383718136698e-05,0.04479956388895523,-0.0787813852621948,0.004966887417218402,13428,7170,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,0.0001755990961100906,0.04498758980951578,-0.07783706526886935,0.004966887417218402,8193,7165,6572,11,0.3044027779166909,0.0016709706820598512,False,"benign_fpr,tail_f1,protected_class_f1"
0.5863015651702881,0.7271119654178619,0.0801372423526846,0.0015431097498888047,0.0,6110,6096,5939,0,0.3044027779166909,0.0,False,protected_class_f1
0.5863015651702881,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.3044027779166909,0.0,True,
0.8488037586212158,0.0,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,43145,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,7.557536036983947e-07,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,34291,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,1.2287487152207177e-06,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,25892,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,2.233321538369637e-06,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,16497,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,1.737383718136698e-05,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,9326,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,0.0001755990961100906,0.06540466327496208,-0.002871676776227794,0.0033112582781457123,7370,6686,6413,2,0.21562547876782448,0.0003117692907248636,False,"benign_fpr,tail_f1,protected_class_f1"
0.8488037586212158,0.7271119654178619,0.07970783907155077,0.0003075918012578338,0.0,6021,6010,5871,0,0.21562547876782448,0.0,False,protected_class_f1
0.8488037586212158,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.21562547876782448,0.0,True,
0.9587851166725159,0.0,0.081167507666151,-0.00012816206350163561,0.0,30879,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,7.557536036983947e-07,0.081167507666151,-0.00012816206350163561,0.0,22411,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,1.2287487152207177e-06,0.081167507666151,-0.00012816206350163561,0.0,16068,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,2.233321538369637e-06,0.081167507666151,-0.00012816206350163561,0.0,10906,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,1.737383718136698e-05,0.081167507666151,-0.00012816206350163561,0.0,7218,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,0.0001755990961100906,0.081167507666151,-0.00012816206350163561,0.0,6487,5889,5789,0,0.15643100091265613,0.0,False,tail_f1
0.9587851166725159,0.7271119654178619,0.07999702223289484,0.0,0.0,5416,5406,5380,0,0.15643100091265613,0.0,True,
0.9587851166725159,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.15643100091265613,0.0,True,
0.974801242351532,0.0,0.08059466386779357,0.0,0.0,24679,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,7.557536036983947e-07,0.08059466386779357,0.0,0.0,17340,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,1.2287487152207177e-06,0.08059466386779357,0.0,0.0,13018,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,2.233321538369637e-06,0.08059466386779357,0.0,0.0,8959,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,1.737383718136698e-05,0.08059466386779357,0.0,0.0,6892,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,0.0001755990961100906,0.08059466386779357,0.0,0.0,6314,5722,5632,0,0.122606870890742,0.0,True,
0.974801242351532,0.7271119654178619,0.07953827963989046,0.0,0.0,5294,5284,5260,0,0.122606870890742,0.0,True,
0.974801242351532,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.122606870890742,0.0,True,
0.9811193943023682,0.0,0.07891618617156382,0.0,0.0,18505,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,7.557536036983947e-07,0.07891618617156382,0.0,0.0,12778,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,1.2287487152207177e-06,0.07891618617156382,0.0,0.0,10638,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,2.233321538369637e-06,0.07891618617156382,0.0,0.0,7589,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,1.737383718136698e-05,0.07891618617156382,0.0,0.0,6173,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,0.0001755990961100906,0.07891618617156382,0.0,0.0,5655,5067,5001,0,0.0834842431114527,0.0,True,
0.9811193943023682,0.7271119654178619,0.07784843284601739,0.0,0.0,4674,4665,4657,0,0.0834842431114527,0.0,True,
0.9811193943023682,0.999933123588562,0.030110998228161323,0.0,0.0,1232,1232,1232,0,0.0834842431114527,0.0,True,
0.9877817630767822,0.0,0.0775750811667566,0.0,0.0,12350,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,7.557536036983947e-07,0.0775750811667566,0.0,0.0,10194,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,1.2287487152207177e-06,0.0775750811667566,0.0,0.0,9173,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,2.233321538369637e-06,0.0775750811667566,0.0,0.0,6760,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,1.737383718136698e-05,0.0775750811667566,0.0,0.0,5697,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,0.0001755990961100906,0.0775750811667566,0.0,0.0,5257,4680,4640,0,0.04425167152013445,0.0,True,
0.9877817630767822,0.7271119654178619,0.0767383016076647,0.0,0.0,4413,4405,4405,0,0.04425167152013445,0.0,True,
0.9877817630767822,0.999933123588562,0.030090383273285837,0.0,0.0,1231,1231,1231,0,0.04425167152013445,0.0,True,
0.9980064034461975,0.0,0.07280449299033587,0.0,0.0,6173,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,7.557536036983947e-07,0.07280449299033587,0.0,0.0,6173,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,1.2287487152207177e-06,0.07280449299033587,0.0,0.0,6173,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,2.233321538369637e-06,0.07280449299033587,0.0,0.0,5227,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,1.737383718136698e-05,0.07280449299033587,0.0,0.0,4838,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,0.0001755990961100906,0.07280449299033587,0.0,0.0,4516,4042,4042,0,0.010480872534284648,0.0,True,
0.9980064034461975,0.7271119654178619,0.07243362355878691,0.0,0.0,4016,4009,4009,0,0.010480872534284648,0.0,True,
0.9980064034461975,0.999933123588562,0.029635524804086266,0.0,0.0,1209,1209,1209,0,0.010480872534284648,0.0,True,
0.9996273517608643,0.0,0.0398380096271318,0.0,0.0,2471,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,7.557536036983947e-07,0.0398380096271318,0.0,0.0,2471,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,1.2287487152207177e-06,0.0398380096271318,0.0,0.0,2471,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,2.233321538369637e-06,0.0398380096271318,0.0,0.0,1939,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,1.737383718136698e-05,0.0398380096271318,0.0,0.0,1928,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,0.0001755990961100906,0.0398380096271318,0.0,0.0,1878,1734,1734,0,0.004422631701828918,0.0,True,
0.9996273517608643,0.7271119654178619,0.039637380737800654,0.0,0.0,1728,1723,1723,0,0.004422631701828918,0.0,True,
0.9996273517608643,0.999933123588562,0.013349396578511974,0.0,0.0,495,495,495,0,0.004422631701828918,0.0,True,
0.9997572302818298,0.0,0.02713025605606545,0.0,0.0,1234,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,7.557536036983947e-07,0.02713025605606545,0.0,0.0,1234,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,1.2287487152207177e-06,0.02713025605606545,0.0,0.0,1234,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,2.233321538369637e-06,0.02713025605606545,0.0,0.0,1234,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,1.737383718136698e-05,0.02713025605606545,0.0,0.0,1233,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,0.0001755990961100906,0.02713025605606545,0.0,0.0,1204,1090,1090,0,0.0007509556486233156,0.0,True,
0.9997572302818298,0.7271119654178619,0.026980481817158952,0.0,0.0,1088,1083,1083,0,0.0007509556486233156,0.0,True,
0.9997572302818298,0.999933123588562,0.008952688138664344,0.0,0.0,324,324,324,0,0.0007509556486233156,0.0,True,
0.974801242351532,0.0,0.08059466386779357,0.0,0.0,24679,5722,5632,0,0.122606870890742,0.0,True,selected:
