tau_pre,tau_post,helpful,harmful,accepted,net_gain,feasible,reason
0.5660949349403381,4.0,0,0,0,0.0,False,"proposal,accepted_support,decided_support"
0.5660949349403381,8.0,0,0,0,0.0,False,"proposal,accepted_support,decided_support"
0.7125600576400757,0.0,6231,1,58352,135270.48942306562,True,
0.7125600576400757,0.25,5888,0,6526,117613.29888001122,True,
0.7125600576400757,0.5,2239,0,2270,76710.68844995243,True,
0.7125600576400757,1.0,57,0,59,4610.93470694615,False,accepted_support
0.7125600576400757,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.7125600576400757,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.7125600576400757,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.8529458642005916,0.0,5474,0,50114,104847.23748550001,True,
0.8529458642005916,0.25,5203,0,5738,91114.35606275148,True,
0.8529458642005916,0.5,1714,0,1733,54628.67479841661,True,
0.8529458642005916,1.0,20,0,20,1627.0575329575042,False,"accepted_support,decided_support"
0.8529458642005916,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.8529458642005916,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.8529458642005916,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9257003664970398,0.0,4603,0,41628,78670.20285125391,True,
0.9257003664970398,0.25,4434,0,4885,66935.21027127762,True,
0.9257003664970398,0.5,1207,0,1220,35693.24872690563,True,
0.9257003664970398,1.0,4,0,4,333.4538943341747,False,"accepted_support,decided_support"
0.9257003664970398,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9257003664970398,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9257003664970398,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9731540083885193,0.0,3253,0,33384,45935.298540342694,True,
0.9731540083885193,0.25,3194,0,3599,36674.674998617054,True,
0.9731540083885193,0.5,612,0,621,15629.327480247475,True,
0.9731540083885193,1.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9731540083885193,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9731540083885193,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9731540083885193,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9874544143676758,0.0,1488,0,26422,25539.603181808445,True,
0.9874544143676758,0.25,1466,0,1721,18694.36624896296,True,
0.9874544143676758,0.5,316,0,325,7031.7236787619,True,
0.9874544143676758,1.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9874544143676758,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9874544143676758,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9874544143676758,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9945633411407471,0.0,721,0,17650,14084.710940179702,True,
0.9945633411407471,0.25,718,0,884,9995.949140757517,True,
0.9945633411407471,0.5,175,0,182,3037.152283028041,False,accepted_support
0.9945633411407471,1.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9945633411407471,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9945633411407471,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9945633411407471,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9967660903930664,0.0,455,0,8819,8254.976489534229,True,
0.9967660903930664,0.25,455,0,587,5871.35818410092,True,
0.9967660903930664,0.5,124,0,131,1624.3695771824778,False,accepted_support
0.9967660903930664,1.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9967660903930664,2.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9967660903930664,4.0,0,0,0,0.0,False,"accepted_support,decided_support"
0.9967660903930664,8.0,0,0,0,0.0,False,"accepted_support,decided_support"
