mode,level,true_class,support,expert,owner,pred_x,conf_x,pred_xa,conf_xa,flip_rate
mask,0.05,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.695982813835144,0.02413793103448276
mask,0.05,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9712162017822266,0.0
mask,0.05,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.8287751078605652,0.02777777777777778
mask,0.05,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9931843876838684,0.049999999999999996
mask,0.05,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9994100332260132,0.03888888888888888
mask,0.05,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8968088030815125,0.08888888888888888
mask,0.05,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.911487877368927,0.016666666666666666
mask,0.05,bot,5,Benign,False,benign,0.9559530019760132,benign,0.906943678855896,0.0
mask,0.05,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9375514984130859,0.02
mask,0.05,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9989741444587708,0.0
mask,0.05,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9982455968856812,0.0
mask,0.05,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9987187385559082,0.0
mask,0.05,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.938502311706543,0.0
mask,0.1,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9985088109970093,0.0
mask,0.1,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7967668771743774,0.19456845238095238
mask,0.1,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9905833005905151,0.04546130952380953
mask,0.1,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9975053668022156,0.0003472222222222222
mask,0.1,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8223020434379578,0.12581845238095238
mask,0.1,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7145969867706299,0.1459821428571429
mask,0.1,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9345574378967285,0.0
mask,0.1,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9760125875473022,0.020263157894736837
mask,0.1,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9919121861457825,0.04842105263157894
mask,0.1,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9974754452705383,0.0
mask,0.1,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7090378999710083,0.16052631578947368
mask,0.1,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7644509077072144,0.08473684210526315
mask,0.1,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9067268371582031,0.0
mask,0.1,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8731672167778015,0.1306896551724138
mask,0.1,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9932955503463745,0.008620689655172414
mask,0.1,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983760118484497,0.003103448275862069
mask,0.1,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9143291711807251,0.03724137931034483
mask,0.1,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.7043354511260986,0.05137931034482759
mask,0.1,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9408121109008789,0.0
mask,0.1,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.81443852186203,0.08333333333333333
mask,0.1,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9937170147895813,0.11666666666666667
mask,0.1,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9991039037704468,0.08333333333333333
mask,0.1,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8723092079162598,0.17777777777777776
mask,0.1,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.8747870326042175,0.04444444444444444
mask,0.1,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8603251576423645,0.0
mask,0.1,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9346162676811218,0.04
mask,0.1,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.998916745185852,0.0
mask,0.1,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9983067512512207,0.0
mask,0.1,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9986855387687683,0.0
mask,0.1,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9399858713150024,0.0
mask,0.2,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9985322952270508,0.0
mask,0.2,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.772746205329895,0.34005456349206353
mask,0.2,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.988498330116272,0.0921875
mask,0.2,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9978319406509399,0.0006696428571428571
mask,0.2,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8337353467941284,0.2201140873015873
mask,0.2,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7107107043266296,0.27400793650793653
mask,0.2,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9065520167350769,0.0
mask,0.2,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9174525141716003,0.1094736842105263
mask,0.2,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.98939049243927,0.11105263157894736
mask,0.2,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9977470636367798,0.0
mask,0.2,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7301164865493774,0.29131578947368425
mask,0.2,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7386798858642578,0.16342105263157894
mask,0.2,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8503114581108093,0.0
mask,0.2,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8359785079956055,0.2651724137931034
mask,0.2,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9771112203598022,0.04172413793103448
mask,0.2,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984119534492493,0.006551724137931034
mask,0.2,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9176015853881836,0.06931034482758622
mask,0.2,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7245061993598938,0.11586206896551725
mask,0.2,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.8827096819877625,0.0
mask,0.2,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.791433572769165,0.22777777777777777
mask,0.2,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9944927096366882,0.19444444444444448
mask,0.2,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.998564600944519,0.16666666666666669
mask,0.2,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8311737775802612,0.36111111111111116
mask,0.2,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.8004013299942017,0.11666666666666665
mask,0.2,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8716505765914917,0.0
mask,0.2,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.8718869090080261,0.04
mask,0.2,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9989930391311646,0.0
mask,0.2,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9984601140022278,0.0
mask,0.2,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9985936880111694,0.0
mask,0.2,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.941726565361023,0.0
mask,0.3,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9987390637397766,0.0
mask,0.3,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7530940175056458,0.4649801587301588
mask,0.3,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9865544438362122,0.1423611111111111
mask,0.3,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981439709663391,0.0009672619047619048
mask,0.3,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8489934206008911,0.29427083333333337
mask,0.3,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7148355841636658,0.3852926587301587
mask,0.3,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9095250368118286,0.0
mask,0.3,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.8502570390701294,0.25157894736842107
mask,0.3,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9862260818481445,0.17657894736842103
mask,0.3,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979842305183411,0.0
mask,0.3,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7534874081611633,0.38421052631578945
mask,0.3,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7260144352912903,0.22921052631578948
mask,0.3,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8835851550102234,0.0
mask,0.3,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8084434270858765,0.37310344827586206
mask,0.3,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9573909044265747,0.10827586206896553
mask,0.3,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984881281852722,0.008620689655172414
mask,0.3,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9228546023368835,0.09
mask,0.3,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7464069724082947,0.18896551724137928
mask,0.3,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.8781477808952332,0.0
mask,0.3,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.7610083818435669,0.3833333333333333
mask,0.3,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9954547882080078,0.3
mask,0.3,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9982699155807495,0.25
mask,0.3,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.834438145160675,0.47222222222222215
mask,0.3,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.7840489149093628,0.22777777777777777
mask,0.3,bot,5,Benign,False,benign,0.9559530019760132,benign,0.915158748626709,0.0
mask,0.3,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.7897881865501404,0.32
mask,0.3,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9988647699356079,0.0
mask,0.3,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9986294507980347,0.0
mask,0.3,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9985209703445435,0.0
mask,0.3,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9440334439277649,0.0
mask,0.5,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9993715286254883,0.0
mask,0.5,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7394476532936096,0.6628968253968254
mask,0.5,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9854809045791626,0.24955357142857143
mask,0.5,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9986799359321594,0.0020833333333333337
mask,0.5,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.885597825050354,0.39873511904761905
mask,0.5,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7483060359954834,0.5751240079365079
mask,0.5,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9557411074638367,0.0
mask,0.5,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7746011018753052,0.6110526315789473
mask,0.5,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9818887710571289,0.30973684210526314
mask,0.5,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9985125660896301,0.0
mask,0.5,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8149608373641968,0.5371052631578948
mask,0.5,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.7291024327278137,0.39421052631578946
mask,0.5,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.977484405040741,0.0
mask,0.5,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7837329506874084,0.6127586206896551
mask,0.5,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9278246164321899,0.3217241379310345
mask,0.5,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9987414479255676,0.012413793103448275
mask,0.5,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9338205456733704,0.13517241379310346
mask,0.5,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7892962694168091,0.34206896551724136
mask,0.5,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9417956471443176,0.0
mask,0.5,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7468323707580566,0.6222222222222221
mask,0.5,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,ddos,0.9971532821655273,0.5444444444444445
mask,0.5,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9979130625724792,0.49444444444444435
mask,0.5,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8310776948928833,0.7944444444444445
mask,0.5,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.7062216997146606,0.5055555555555555
mask,0.5,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9763051271438599,0.0
mask,0.5,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7696484327316284,0.58
mask,0.5,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9987702369689941,0.0
mask,0.5,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9988046884536743,0.0
mask,0.5,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9984563589096069,0.0
mask,0.5,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9487639665603638,0.0
mask,0.7,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9997933506965637,0.0
mask,0.7,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7650973796844482,0.7974702380952381
mask,0.7,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9881772994995117,0.35892857142857143
mask,0.7,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9991510510444641,0.002901785714285714
mask,0.7,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.9282868504524231,0.4591021825396825
mask,0.7,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.8115415573120117,0.7094246031746032
mask,0.7,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9911831617355347,0.0
mask,0.7,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7764406204223633,0.8844736842105263
mask,0.7,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9854960441589355,0.4531578947368421
mask,0.7,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9990023374557495,0.0
mask,0.7,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.893071174621582,0.6221052631578947
mask,0.7,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.7822912931442261,0.5678947368421052
mask,0.7,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.998709499835968,0.0
mask,0.7,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7889233827590942,0.8093103448275862
mask,0.7,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,ddos,0.9319040179252625,0.6217241379310343
mask,0.7,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.999082088470459,0.017241379310344827
mask,0.7,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9537202715873718,0.1672413793103448
mask,0.7,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.8527317047119141,0.4841379310344827
mask,0.7,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9826176762580872,0.0
mask,0.7,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7870470881462097,0.6944444444444444
mask,0.7,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,ddos,0.9977389574050903,0.7
mask,0.7,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ssh-patator,0.9980978965759277,0.6833333333333333
mask,0.7,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8906933665275574,0.9277777777777778
mask,0.7,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.7504006624221802,0.8166666666666668
mask,0.7,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9979978799819946,0.0
mask,0.7,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7734388113021851,0.8200000000000001
mask,0.7,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9985748529434204,0.0
mask,0.7,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9992572665214539,0.0
mask,0.7,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.998397171497345,0.0
mask,0.7,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9519895315170288,0.0
