expert,threshold,objective,owned_accept_rate,mean_owned_class_accept_rate,min_owned_class_accept_rate,benign_accept_rate,non_owned_attack_accept_rate,owned_local_acc_given_accept,floor_shortfall,owned_support,benign_support,non_owned_attack_support
DoS_Like_Known,6.11845588684082,-1.037007413000039,0.9782690741513219,0.8686072543265835,0.6410698878343399,0.019594700089911113,0.0021800062285892243,0.9998781701151293,0.36893011216565996,50343,371478,3211
DoS_Like_Known,6.118837833404541,-1.0394573123625102,0.9692509385614684,0.8661412032673765,0.6410698878343399,0.019589316190999198,0.0021800062285892243,0.999877036581617,0.36893011216565996,50343,371478,3211
DoS_Like_Known,6.16696834564209,-1.1031676188537731,0.9499831158254375,0.8577564233313388,0.6410698878343399,0.018749427960740608,0.0009342883836810962,0.9998745426032409,0.3807482939838418,50343,371478,3211
DoS_Like_Known,6.187321186065674,-1.104443006264942,0.941401982400731,0.855293886210093,0.6410698878343399,0.018353711390714927,0.0009342883836810962,0.9998733990251725,0.3807482939838418,50343,371478,3211
DoS_Like_Known,6.225564002990723,-1.14362180927507,0.9388196968794073,0.8528390356660625,0.637618636755824,0.017435756626233586,0.0009342883836810962,0.9998942090006983,0.38864385733575013,50343,371478,3211
Credential_Web_Like_Known,2.295637369155884,-0.9707822903191261,0.9996873045653534,0.9980769230769231,0.9923076923076923,0.5757729932862781,0.24154023353721502,0.9383797309978105,0.0,3198,371478,50356
Credential_Web_Like_Known,2.4216041564941406,-0.8322059150080829,0.9996873045653534,0.9980769230769231,0.9923076923076923,0.5330759829653439,0.2310548891889745,0.9383797309978105,0.0,3198,371478,50356
Credential_Web_Like_Known,2.799504280090332,-0.17442311530725269,0.9996873045653534,0.9980769230769231,0.9923076923076923,0.3283316912441652,0.18750496465168004,0.9383797309978105,0.0,3198,371478,50356
Credential_Web_Like_Known,2.9406862258911133,-0.12328681819984316,0.99906191369606,0.9977618632155494,0.9923076923076923,0.3121476911149516,0.18460560807053777,0.9389671361502347,0.0,3198,371478,50356
Credential_Web_Like_Known,2.9561269283294678,-0.09905212314190306,0.9987492182614134,0.9976043332848625,0.9923076923076923,0.3066184269324159,0.17680117562951783,0.939261114589856,0.0,3198,371478,50356
Credential_Web_Like_Known,3.156451463699341,-0.036941296383438044,0.99812382739212,0.9954692122566118,0.9846153846153847,0.2984752798281459,0.13698466915561205,0.9392230576441103,0.0,3198,371478,50356
Credential_Web_Like_Known,3.1833086013793945,-0.032971919617226564,0.9978111319574734,0.9935461353335349,0.9769230769230769,0.29705393051540063,0.13535626340455953,0.9392040112817298,0.0,3198,371478,50356
Credential_Web_Like_Known,3.2051432132720947,-0.026934471783345737,0.9974984365228268,0.9927183207639985,0.9769230769230769,0.2953149311668524,0.13370799904678687,0.9394984326018809,0.0,3198,371478,50356
Credential_Web_Like_Known,3.2126710414886475,-0.023269231418802355,0.9974984365228268,0.9927183207639985,0.9769230769230769,0.2946823230447025,0.1319405830486933,0.9394984326018809,0.0,3198,371478,50356
Credential_Web_Like_Known,3.239490032196045,-0.013220328128065686,0.9962476547842402,0.9850260130716908,0.9461538461538461,0.29098358449221756,0.10606481849233458,0.9394224733207784,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.2698757648468018,0.01747699439057873,0.9962476547842402,0.9850260130716908,0.9461538461538461,0.28727138619245285,0.08650409087298436,0.9394224733207784,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.2868869304656982,0.03290895889759016,0.9953095684803002,0.9838286244662937,0.9461538461538461,0.2835618798421441,0.08100325681150211,0.939679547596607,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.2969889640808105,0.04087200166771554,0.9953095684803002,0.9838286244662937,0.9461538461538461,0.28243664496955406,0.07641591865914688,0.939679547596607,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.3021957874298096,0.04292567564830088,0.9949968730456535,0.9830008098967571,0.9461538461538461,0.2815886808909276,0.07607832234490428,0.9396605908233815,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.3148434162139893,0.05230597078895188,0.9949968730456535,0.9830008098967571,0.9461538461538461,0.27870021912468573,0.07536341250297879,0.9396605908233815,0.0038461538461538325,3198,371478,50356
Credential_Web_Like_Known,3.448774814605713,0.5931448781326254,0.9924953095684803,0.9721880366759754,0.9076923076923077,0.047103731580335845,0.026193502263881167,0.9398235664776308,0.04230769230769227,3198,371478,50356
Credential_Web_Like_Known,3.46671724319458,0.6154080181681006,0.9921826141338337,0.971360222106439,0.9076923076923077,0.04194864837217816,0.0185677972833426,0.9398046013236685,0.04230769230769227,3198,371478,50356
Credential_Web_Like_Known,3.476811647415161,0.6306394982798037,0.9915572232645403,0.9697045929673661,0.9076923076923077,0.039781629060132766,0.008181745968702836,0.9397666351308736,0.04230769230769227,3198,371478,50356
Credential_Web_Like_Known,3.74959135055542,0.7411951257551169,0.9899937460913071,0.9674128315127717,0.9076923076923077,0.004840125121810713,0.0001588688537612201,0.939671509791535,0.04230769230769227,3198,371478,50356
Credential_Web_Like_Known,3.7867393493652344,0.7447605726977023,0.9896810506566605,0.9665850169432353,0.9076923076923077,0.0033757046177700966,0.0001588688537612201,0.939652448657188,0.04230769230769227,3198,371478,50356
Credential_Web_Like_Known,3.909573554992676,0.5242183064983641,0.9859287054409006,0.9517907008054582,0.8692307692307693,0.002915381260801447,7.943442688061006e-05,0.9406914050111005,0.08374936321956183,3198,371478,50356
Credential_Web_Like_Known,3.9101955890655518,0.03291672728287742,0.9799874921826142,0.9283953875094826,0.8153846153846154,0.002915381260801447,7.943442688061006e-05,0.9441608168474792,0.17733061640346404,3198,371478,50356
Credential_Web_Like_Known,3.9133691787719727,-2.5559697460282043,0.9499687304565353,0.8051146946923661,0.5076923076923077,0.00291268931134549,7.943442688061006e-05,0.9608294930875576,0.6704533876719306,3198,371478,50356
Credential_Web_Like_Known,4.726430892944336,-9.00870680866688,0.8586616635397123,0.4961952312924188,0.0,0.0016340133197659081,0.0,0.9989075018208303,1.9,3198,371478,50356
Credential_Web_Like_Known,4.74167537689209,-9.00932077669289,0.8574108818011257,0.49556511156967153,0.0,0.001628629420853994,0.0,0.9989059080962801,1.9,3198,371478,50356
Credential_Web_Like_Known,5.089868545532227,-9.010143078205012,0.8539712320200125,0.4932326264127589,0.0,0.0011252348725900323,0.0,0.9989015012815818,1.9,3198,371478,50356
Credential_Web_Like_Known,5.143413066864014,-9.013105683084671,0.8492808005003127,0.49027002153309895,0.0,0.0011252348725900323,0.0,0.9992636229749632,1.9,3198,371478,50356
Credential_Web_Like_Known,5.157242298126221,-9.015838206080835,0.8439649781113195,0.48753749853693573,0.0,0.0011252348725900323,0.0,0.9992589848091886,1.9,3198,371478,50356
Credential_Web_Like_Known,5.161128520965576,-9.025871620063079,0.8283302063789869,0.4795519736536201,0.0,0.0011252348725900323,0.0,0.9992449981124952,1.9004095778197856,3198,371478,50356
Credential_Web_Like_Known,5.198147296905518,-10.349843747286334,0.6976235146966854,0.4126686933112711,0.0,0.0011252348725900323,0.0,0.9991035410129987,2.151827347195967,3198,371478,50356
Rare_Fallback_Known,3.7747461795806885,0.19214842070179794,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07424396599529447,0.07321491940755682,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7747809886932373,0.1923498177984968,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07419551090508725,0.07315888758147962,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7749686241149902,0.1930857482411027,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07401245834208217,0.0729721148278889,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.775038242340088,0.19324424051733902,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07397207910024281,0.07293476027717076,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7756359577178955,0.19591182607349356,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07318872180855933,0.07261724659606657,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7758102416992188,0.19673153969089952,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07296529000371489,0.072467828393194,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7767481803894043,0.20162562386636496,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07173237715288658,0.07127248277021347,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7770965099334717,0.20361031613100355,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.07124513430135836,0.0707495190601595,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7789723873138428,0.21643362619529594,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.06822207506231863,0.06699538671298631,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7796695232391357,0.22015468589129472,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.06735526733750047,0.06587475019144207,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7856454849243164,0.24453468505068,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.0609780390763383,0.06062643581554323,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.7873880863189697,0.2514427401931344,0.9230769230769231,0.9523809523809524,0.8571428571428571,0.059260575323437724,0.05887077193179059,1.0,0.09285714285714286,13,371478,53541
Rare_Fallback_Known,3.793095827102661,-0.8095948609233808,0.8461538461538461,0.8690476190476191,0.75,0.054611578612999964,0.05052202984628602,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,3.7931315898895264,-0.8094333439560234,0.8461538461538461,0.8690476190476191,0.75,0.05455773962388082,0.05052202984628602,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,3.793238878250122,-0.8090113733747686,0.8461538461538461,0.8690476190476191,0.75,0.05444198579727467,0.05044732074484974,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,3.7934179306030273,-0.8081316050151686,0.8461538461538461,0.8690476190476191,0.75,0.054167406952767054,0.05039128891877253,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,3.7937755584716797,-0.8068031129505868,0.8461538461538461,0.8690476190476191,0.75,0.05377438233219733,0.050241870715899965,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,3.794848918914795,-0.8034824119177644,0.8461538461538461,0.8690476190476191,0.75,0.05271106229709431,0.05011112978838647,1.0,0.2928571428571428,13,371478,53541
Rare_Fallback_Known,4.2047438621521,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
Rare_Fallback_Known,4.204833030700684,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
Rare_Fallback_Known,4.205100059509277,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
Rare_Fallback_Known,4.205545425415039,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
Rare_Fallback_Known,4.206436634063721,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
Rare_Fallback_Known,4.209109306335449,-11.583333333333332,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,2.3499999999999996,13,371478,53541
