model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
designed_e1_calibrated,ddos,time_quartile_2,0.01,0.0037042952608317137,0,760619,0,293,,0.0003852125702881469
designed_e1_calibrated,ddos,time_quartile_3,0.01,0.0037042952608317137,0,760618,0,175,,0.00023007606972225218
designed_e1_calibrated,ddos,time_quartile_4,0.01,0.0037042952608317137,0,760619,0,1473,,0.0019365806008001378
designed_e1_calibrated,dos,full_test,0.001,0.014893237501382828,39483,3002990,39483,4623,1.0,0.0015394656658863333
designed_e1_calibrated,dos,time_quartile_1,0.001,0.014893237501382828,39483,721134,39483,1238,1.0,0.0017167405780340408
designed_e1_calibrated,dos,time_quartile_2,0.001,0.014893237501382828,0,760619,0,1141,,0.0015000940023848996
designed_e1_calibrated,dos,time_quartile_3,0.001,0.014893237501382828,0,760618,0,1324,,0.0017406898074986393
designed_e1_calibrated,dos,time_quartile_4,0.001,0.014893237501382828,0,760619,0,920,,0.0012095411763313828
designed_e1_calibrated,dos,full_test,0.01,0.009154346771538258,39483,3002990,39483,35150,1.0,0.011705000682652955
designed_e1_calibrated,dos,time_quartile_1,0.01,0.009154346771538258,39483,721134,39483,25062,1.0,0.03475359641897345
designed_e1_calibrated,dos,time_quartile_2,0.01,0.009154346771538258,0,760619,0,2923,,0.003842922672191991
designed_e1_calibrated,dos,time_quartile_3,0.01,0.009154346771538258,0,760618,0,3873,,0.005091912103053044
designed_e1_calibrated,dos,time_quartile_4,0.01,0.009154346771538258,0,760619,0,3292,,0.00432805386139447
designed_e1_calibrated,infiltration,full_test,0.001,0.9000183939933777,8742,3033731,1005,119,0.11496225120109815,3.9225626794201595e-05
designed_e1_calibrated,infiltration,time_quartile_1,0.001,0.9000183939933777,0,760617,0,68,,8.940110462953103e-05
designed_e1_calibrated,infiltration,time_quartile_2,0.001,0.9000183939933777,8028,752591,1005,29,0.12518684603886399,3.853354610937415e-05
designed_e1_calibrated,infiltration,time_quartile_3,0.001,0.9000183939933777,714,759904,0,11,0.0,1.447551269634059e-05
designed_e1_calibrated,infiltration,time_quartile_4,0.001,0.9000183939933777,0,760619,0,11,,1.4461905369179576e-05
designed_e1_calibrated,infiltration,full_test,0.01,0.15789981186389923,8742,3033731,2572,7274,0.2942118508350492,0.0023977076411850623
designed_e1_calibrated,infiltration,time_quartile_1,0.01,0.15789981186389923,0,760617,0,1213,,0.0015947579399356049
designed_e1_calibrated,infiltration,time_quartile_2,0.01,0.15789981186389923,8028,752591,2498,1945,0.3111609367214748,0.0025844050752666455
designed_e1_calibrated,infiltration,time_quartile_3,0.01,0.15789981186389923,714,759904,74,2354,0.10364145658263306,0.0030977597170168862
designed_e1_calibrated,infiltration,time_quartile_4,0.01,0.15789981186389923,0,760619,0,1762,,0.002316534296408583
designed_e1_calibrated,web_attacks,full_test,0.001,0.5364627242088318,127,3042346,112,347,0.8818897637795275,0.00011405671807217193
designed_e1_calibrated,web_attacks,time_quartile_1,0.001,0.5364627242088318,127,760490,112,108,0.8818897637795275,0.00014201370169232994
designed_e1_calibrated,web_attacks,time_quartile_2,0.001,0.5364627242088318,0,760619,0,186,,0.0002445376726061274
designed_e1_calibrated,web_attacks,time_quartile_3,0.001,0.5364627242088318,0,760618,0,32,,4.207105274921182e-05
designed_e1_calibrated,web_attacks,time_quartile_4,0.001,0.5364627242088318,0,760619,0,21,,2.7609092068433738e-05
designed_e1_calibrated,web_attacks,full_test,0.01,0.0941421315073967,127,3042346,120,42800,0.9448818897637795,0.01406809087460795
designed_e1_calibrated,web_attacks,time_quartile_1,0.01,0.0941421315073967,127,760490,120,41074,0.9448818897637795,0.05400991466028482
designed_e1_calibrated,web_attacks,time_quartile_2,0.01,0.0941421315073967,0,760619,0,658,,0.0008650848848109238
designed_e1_calibrated,web_attacks,time_quartile_3,0.01,0.0941421315073967,0,760618,0,425,,0.0005587561693254695
designed_e1_calibrated,web_attacks,time_quartile_4,0.01,0.0941421315073967,0,760619,0,643,,0.0008453641047620425
designed_e2_raw,benign,full_test,0.001,0.8951737284660339,2652203,390270,1527057,473,0.5757692755795842,0.0012119814487406154
designed_e2_raw,benign,time_quartile_1,0.001,0.8951737284660339,420631,339986,227638,122,0.5411821763017942,0.00035883830510668086
designed_e2_raw,benign,time_quartile_2,0.001,0.8951737284660339,752591,8028,438369,349,0.582479726704146,0.04347284504235177
designed_e2_raw,benign,time_quartile_3,0.001,0.8951737284660339,759904,714,426540,2,0.5613077441361014,0.0028011204481792717
designed_e2_raw,benign,time_quartile_4,0.001,0.8951737284660339,719077,41542,434510,0,0.6042607398095058,0.0
designed_e2_raw,benign,full_test,0.01,0.42135635018348694,2652203,390270,2326031,3874,0.8770184635188182,0.009926461167909396
designed_e2_raw,benign,time_quartile_1,0.01,0.42135635018348694,420631,339986,372240,850,0.8849561729877256,0.0025001029454153993
designed_e2_raw,benign,time_quartile_2,0.01,0.42135635018348694,752591,8028,660188,2697,0.8772201634088104,0.335949177877429
designed_e2_raw,benign,time_quartile_3,0.01,0.42135635018348694,759904,714,663054,202,0.8725496904872194,0.28291316526610644
designed_e2_raw,benign,time_quartile_4,0.01,0.42135635018348694,719077,41542,630549,125,0.876886619930828,0.003009002936786866
designed_e2_raw,bot,full_test,0.001,0.023722950369119644,41542,3000931,41422,1148,0.9971113571806846,0.0003825479492864048
designed_e2_raw,bot,time_quartile_1,0.001,0.023722950369119644,0,760617,0,162,,0.00021298498455858862
designed_e2_raw,bot,time_quartile_2,0.001,0.023722950369119644,0,760619,0,365,,0.00047987231452277686
designed_e2_raw,bot,time_quartile_3,0.001,0.023722950369119644,0,760618,0,445,,0.000585050577293727
designed_e2_raw,bot,time_quartile_4,0.001,0.023722950369119644,41542,719077,41422,176,0.9971113571806846,0.00024475821087310536
designed_e2_raw,bot,full_test,0.01,0.007507862523198128,41542,3000931,41422,25117,0.9971113571806846,0.00836973592528452
designed_e2_raw,bot,time_quartile_1,0.01,0.007507862523198128,0,760617,0,22022,,0.028952810678699002
designed_e2_raw,bot,time_quartile_2,0.01,0.007507862523198128,0,760619,0,950,,0.0012489827364291451
designed_e2_raw,bot,time_quartile_3,0.01,0.007507862523198128,0,760618,0,1315,,0.0017288573239129235
designed_e2_raw,bot,time_quartile_4,0.01,0.007507862523198128,41542,719077,41422,830,0.9971113571806846,0.001154257471731122
designed_e2_raw,brute_force,full_test,0.001,0.003230706788599491,37696,3004777,37696,2809,1.0,0.0009348447488782029
designed_e2_raw,brute_force,time_quartile_1,0.001,0.003230706788599491,37696,722921,37696,1726,1.0,0.0023875361208209474
designed_e2_raw,brute_force,time_quartile_2,0.001,0.003230706788599491,0,760619,0,237,,0.0003115883247723236
designed_e2_raw,brute_force,time_quartile_3,0.001,0.003230706788599491,0,760618,0,463,,0.0006087155444651586
designed_e2_raw,brute_force,time_quartile_4,0.001,0.003230706788599491,0,760619,0,383,,0.0005035372505814344
designed_e2_raw,brute_force,full_test,0.01,0.0005174967227503657,37696,3004777,37696,33909,1.0,0.011285030469815232
designed_e2_raw,brute_force,time_quartile_1,0.01,0.0005174967227503657,37696,722921,37696,23873,1.0,0.03302297208132009
designed_e2_raw,brute_force,time_quartile_2,0.01,0.0005174967227503657,0,760619,0,1635,,0.002149565025328055
designed_e2_raw,brute_force,time_quartile_3,0.01,0.0005174967227503657,0,760618,0,2283,,0.003001506669576581
designed_e2_raw,brute_force,time_quartile_4,0.01,0.0005174967227503657,0,760619,0,6118,,0.008043448822603695
designed_e2_raw,ddos,full_test,0.001,0.014969871379435062,262680,2779793,262680,1423,1.0,0.000511908620533975
designed_e2_raw,ddos,time_quartile_1,0.001,0.014969871379435062,262680,497937,262680,560,1.0,0.0011246402657364284
designed_e2_raw,ddos,time_quartile_2,0.001,0.014969871379435062,0,760619,0,259,,0.00034051213551068276
designed_e2_raw,ddos,time_quartile_3,0.001,0.014969871379435062,0,760618,0,373,,0.0004903907086080003
designed_e2_raw,ddos,time_quartile_4,0.001,0.014969871379435062,0,760619,0,231,,0.0003037000127527711
designed_e2_raw,ddos,full_test,0.01,0.003315679496154189,262680,2779793,262680,41738,1.0,0.015014787072274806
designed_e2_raw,ddos,time_quartile_1,0.01,0.003315679496154189,262680,497937,262680,24404,1.0,0.0490102161518425
designed_e2_raw,ddos,time_quartile_2,0.01,0.003315679496154189,0,760619,0,5056,,0.006647217595142903
designed_e2_raw,ddos,time_quartile_3,0.01,0.003315679496154189,0,760618,0,5045,,0.006632764409992927
designed_e2_raw,ddos,time_quartile_4,0.01,0.003315679496154189,0,760619,0,7233,,0.009509360139570534
designed_e2_raw,dos,full_test,0.001,0.08636888116598129,39483,3002990,39478,2919,0.9998733632196135,0.0009720312088951345
designed_e2_raw,dos,time_quartile_1,0.001,0.08636888116598129,39483,721134,39478,681,0.9998733632196135,0.0009443459884016008
designed_e2_raw,dos,time_quartile_2,0.001,0.08636888116598129,0,760619,0,884,,0.0011622113042140678
designed_e2_raw,dos,time_quartile_3,0.001,0.08636888116598129,0,760618,0,724,,0.0009518575684509176
designed_e2_raw,dos,time_quartile_4,0.001,0.08636888116598129,0,760619,0,630,,0.0008282727620530121
designed_e2_raw,dos,full_test,0.01,0.01263714861124754,39483,3002990,39483,86592,1.0,0.02883526085667951
designed_e2_raw,dos,time_quartile_1,0.01,0.01263714861124754,39483,721134,39483,16343,1.0,0.022662917016809635
designed_e2_raw,dos,time_quartile_2,0.01,0.01263714861124754,0,760619,0,21456,,0.028208603781919726
designed_e2_raw,dos,time_quartile_3,0.01,0.01263714861124754,0,760618,0,24569,,0.03230136546860579
designed_e2_raw,dos,time_quartile_4,0.01,0.01263714861124754,0,760619,0,24224,,0.031847745060273276
designed_e2_raw,infiltration,full_test,0.001,0.9114716649055481,8742,3033731,724,196,0.0828185769846717,6.460691471986144e-05
designed_e2_raw,infiltration,time_quartile_1,0.001,0.9114716649055481,0,760617,0,52,,6.836555059905314e-05
designed_e2_raw,infiltration,time_quartile_2,0.001,0.9114716649055481,8028,752591,724,47,0.09018435475834578,6.245091955657189e-05
designed_e2_raw,infiltration,time_quartile_3,0.001,0.9114716649055481,714,759904,0,45,0.0,5.921800648502969e-05
designed_e2_raw,infiltration,time_quartile_4,0.001,0.9114716649055481,0,760619,0,52,,6.836537083612163e-05
designed_e2_raw,infiltration,full_test,0.01,0.7715898752212524,8742,3033731,2692,13510,0.30793868679935943,0.004453262336047593
designed_e2_raw,infiltration,time_quartile_1,0.01,0.7715898752212524,0,760617,0,2456,,0.003228957543678356
designed_e2_raw,infiltration,time_quartile_2,0.01,0.7715898752212524,8028,752591,2572,3601,0.32037867463876435,0.004784803432408839
designed_e2_raw,infiltration,time_quartile_3,0.01,0.7715898752212524,714,759904,120,4298,0.16806722689075632,0.005655977597170169
designed_e2_raw,infiltration,time_quartile_4,0.01,0.7715898752212524,0,760619,0,3155,,0.004147937403614688
designed_e2_raw,web_attacks,full_test,0.001,0.11408103257417679,127,3042346,22,1340,0.1732283464566929,0.0004404495741115573
designed_e2_raw,web_attacks,time_quartile_1,0.001,0.11408103257417679,127,760490,22,256,0.1732283464566929,0.00033662507067811544
designed_e2_raw,web_attacks,time_quartile_2,0.001,0.11408103257417679,0,760619,0,424,,0.0005574407160483764
designed_e2_raw,web_attacks,time_quartile_3,0.001,0.11408103257417679,0,760618,0,305,,0.0004009897215159252
designed_e2_raw,web_attacks,time_quartile_4,0.001,0.11408103257417679,0,760619,0,355,,0.0004667251278235227
designed_e2_raw,web_attacks,full_test,0.01,0.04204702004790306,127,3042346,38,32938,0.2992125984251969,0.010826513486631698
designed_e2_raw,web_attacks,time_quartile_1,0.01,0.04204702004790306,127,760490,38,9182,0.2992125984251969,0.012073794527212718
designed_e2_raw,web_attacks,time_quartile_2,0.01,0.04204702004790306,0,760619,0,8345,,0.010971327300527597
designed_e2_raw,web_attacks,time_quartile_3,0.01,0.04204702004790306,0,760618,0,8693,,0.011428864423403075
designed_e2_raw,web_attacks,time_quartile_4,0.01,0.04204702004790306,0,760619,0,6718,,0.008832280024558945
designed_e2_calibrated,benign,full_test,0.001,0.8366286754608154,2652203,390270,1541373,474,0.5811670524465887,0.0012145437773848874
designed_e2_calibrated,benign,time_quartile_1,0.001,0.8366286754608154,420631,339986,229245,122,0.5450026270056177,0.00035883830510668086
designed_e2_calibrated,benign,time_quartile_2,0.001,0.8366286754608154,752591,8028,442345,350,0.5877628087500382,0.04359740906826109
designed_e2_calibrated,benign,time_quartile_3,0.001,0.8366286754608154,759904,714,430749,2,0.5668466016760012,0.0028011204481792717
designed_e2_calibrated,benign,time_quartile_4,0.001,0.8366286754608154,719077,41542,439034,0,0.6105521383662668,0.0
designed_e2_calibrated,benign,full_test,0.01,0.4348161220550537,2652203,390270,2324391,3761,0.8764001096446992,0.00963691803110667
designed_e2_calibrated,benign,time_quartile_1,0.01,0.4348161220550537,420631,339986,372005,762,0.8843974885350818,0.0022412687581253345
designed_e2_calibrated,benign,time_quartile_2,0.01,0.4348161220550537,752591,8028,659703,2674,0.8765757230687053,0.3330842052815147
designed_e2_calibrated,benign,time_quartile_3,0.01,0.4348161220550537,759904,714,662540,200,0.8718732892575904,0.2801120448179272
designed_e2_calibrated,benign,time_quartile_4,0.01,0.4348161220550537,719077,41542,630143,125,0.8763220072398367,0.003009002936786866
designed_e2_calibrated,bot,full_test,0.001,0.04409962520003319,41542,3000931,41422,1105,0.9971113571806846,0.00036821906268421365
designed_e2_calibrated,bot,time_quartile_1,0.001,0.04409962520003319,0,760617,0,151,,0.00019852304116263508
designed_e2_calibrated,bot,time_quartile_2,0.001,0.04409962520003319,0,760619,0,351,,0.000461466253143821
designed_e2_calibrated,bot,time_quartile_3,0.001,0.04409962520003319,0,760618,0,434,,0.0005705886529111854
designed_e2_calibrated,bot,time_quartile_4,0.001,0.04409962520003319,41542,719077,41422,169,0.9971113571806846,0.0002350235093042887
designed_e2_calibrated,bot,full_test,0.01,0.017095794901251793,41542,3000931,41422,25048,0.9971113571806846,0.008346743060736819
designed_e2_calibrated,bot,time_quartile_1,0.01,0.017095794901251793,0,760617,0,21951,,0.02885946540768876
designed_e2_calibrated,bot,time_quartile_2,0.01,0.017095794901251793,0,760619,0,951,,0.0012502974550990707
designed_e2_calibrated,bot,time_quartile_3,0.01,0.017095794901251793,0,760618,0,1316,,0.0017301720443113364
designed_e2_calibrated,bot,time_quartile_4,0.01,0.017095794901251793,41542,719077,41422,830,0.9971113571806846,0.001154257471731122
designed_e2_calibrated,brute_force,full_test,0.001,0.008291332051157951,37696,3004777,37696,2843,1.0,0.0009461600644573624
designed_e2_calibrated,brute_force,time_quartile_1,0.001,0.008291332051157951,37696,722921,37696,1693,1.0,0.002341887979461103
designed_e2_calibrated,brute_force,time_quartile_2,0.001,0.008291332051157951,0,760619,0,237,,0.0003115883247723236
designed_e2_calibrated,brute_force,time_quartile_3,0.001,0.008291332051157951,0,760618,0,479,,0.0006297510708397645
designed_e2_calibrated,brute_force,time_quartile_4,0.001,0.008291332051157951,0,760619,0,434,,0.0005705879027476306
designed_e2_calibrated,brute_force,full_test,0.01,0.002101874677464366,37696,3004777,37696,34616,1.0,0.01152032247318187
designed_e2_calibrated,brute_force,time_quartile_1,0.01,0.002101874677464366,37696,722921,37696,24367,1.0,0.03370631092470685
designed_e2_calibrated,brute_force,time_quartile_2,0.01,0.002101874677464366,0,760619,0,1760,,0.0023139048590687323
designed_e2_calibrated,brute_force,time_quartile_3,0.01,0.002101874677464366,0,760618,0,2388,,0.0031395523114099324
designed_e2_calibrated,brute_force,time_quartile_4,0.01,0.002101874677464366,0,760619,0,6101,,0.008021098605214962
designed_e2_calibrated,ddos,full_test,0.001,0.029165353626012802,262680,2779793,262680,1353,1.0,0.0004867268893762953
designed_e2_calibrated,ddos,time_quartile_1,0.001,0.029165353626012802,262680,497937,262680,519,1.0,0.0010423005319950113
designed_e2_calibrated,ddos,time_quartile_2,0.001,0.029165353626012802,0,760619,0,257,,0.0003378826981708319
designed_e2_calibrated,ddos,time_quartile_3,0.001,0.029165353626012802,0,760618,0,353,,0.00046409630063974297
designed_e2_calibrated,ddos,time_quartile_4,0.001,0.029165353626012802,0,760619,0,224,,0.0002944969820632932
designed_e2_calibrated,ddos,full_test,0.01,0.008988925255835056,262680,2779793,262680,41799,1.0,0.015036731152283642
designed_e2_calibrated,ddos,time_quartile_1,0.01,0.008988925255835056,262680,497937,262680,24249,1.0,0.04869893179257617
designed_e2_calibrated,ddos,time_quartile_2,0.01,0.008988925255835056,0,760619,0,5105,,0.006711638809969249
designed_e2_calibrated,ddos,time_quartile_3,0.01,0.008988925255835056,0,760618,0,5116,,0.006726109558280241
designed_e2_calibrated,ddos,time_quartile_4,0.01,0.008988925255835056,0,760619,0,7329,,0.009635573131883374
designed_e2_calibrated,dos,full_test,0.001,0.11641368269920349,39483,3002990,39478,2972,0.9998733632196135,0.0009896802853156354
designed_e2_calibrated,dos,time_quartile_1,0.001,0.11641368269920349,39483,721134,39478,693,0.9998733632196135,0.0009609864463470035
designed_e2_calibrated,dos,time_quartile_2,0.001,0.11641368269920349,0,760619,0,901,,0.0011845615216027998
designed_e2_calibrated,dos,time_quartile_3,0.001,0.11641368269920349,0,760618,0,730,,0.0009597458908413948
designed_e2_calibrated,dos,time_quartile_4,0.001,0.11641368269920349,0,760619,0,648,,0.0008519376981116696
designed_e2_calibrated,dos,full_test,0.01,0.026214590296149254,39483,3002990,39483,91334,1.0,0.030414353694151495
designed_e2_calibrated,dos,time_quartile_1,0.01,0.026214590296149254,39483,721134,39483,19676,1.0,0.027284804211145226
designed_e2_calibrated,dos,time_quartile_2,0.01,0.026214590296149254,0,760619,0,21890,,0.028779191684667357
designed_e2_calibrated,dos,time_quartile_3,0.01,0.026214590296149254,0,760618,0,25094,,0.032991593677772546
designed_e2_calibrated,dos,time_quartile_4,0.01,0.026214590296149254,0,760619,0,24674,,0.03243936846173971
designed_e2_calibrated,infiltration,full_test,0.001,0.8629381060600281,8742,3033731,716,196,0.08190345458705102,6.460691471986144e-05
designed_e2_calibrated,infiltration,time_quartile_1,0.001,0.8629381060600281,0,760617,0,52,,6.836555059905314e-05
designed_e2_calibrated,infiltration,time_quartile_2,0.001,0.8629381060600281,8028,752591,716,47,0.08918784255107125,6.245091955657189e-05
designed_e2_calibrated,infiltration,time_quartile_3,0.001,0.8629381060600281,714,759904,0,45,0.0,5.921800648502969e-05
designed_e2_calibrated,infiltration,time_quartile_4,0.001,0.8629381060600281,0,760619,0,52,,6.836537083612163e-05
designed_e2_calibrated,infiltration,full_test,0.01,0.7219117879867554,8742,3033731,2680,13660,0.30656600320292837,0.004502706403435242
designed_e2_calibrated,infiltration,time_quartile_1,0.01,0.7219117879867554,0,760617,0,2480,,0.0032605108747240726
designed_e2_calibrated,infiltration,time_quartile_2,0.01,0.7219117879867554,8028,752591,2560,3677,0.3188839063278525,0.004885787898074785
designed_e2_calibrated,infiltration,time_quartile_3,0.01,0.7219117879867554,714,759904,120,4326,0.16806722689075632,0.005692824356760854
designed_e2_calibrated,infiltration,time_quartile_4,0.01,0.7219117879867554,0,760619,0,3177,,0.004176861214353047
designed_e2_calibrated,web_attacks,full_test,0.001,0.15173637866973877,127,3042346,22,1407,0.1732283464566929,0.0004624720528171352
designed_e2_calibrated,web_attacks,time_quartile_1,0.001,0.15173637866973877,127,760490,22,209,0.1732283464566929,0.00027482281160830517
designed_e2_calibrated,web_attacks,time_quartile_2,0.001,0.15173637866973877,0,760619,0,472,,0.0006205472122047963
designed_e2_calibrated,web_attacks,time_quartile_3,0.001,0.15173637866973877,0,760618,0,354,,0.0004654110210381558
designed_e2_calibrated,web_attacks,time_quartile_4,0.001,0.15173637866973877,0,760619,0,372,,0.0004890753452122548
designed_e2_calibrated,web_attacks,full_test,0.01,0.07097137719392776,127,3042346,39,33282,0.30708661417322836,0.010939584123567799
designed_e2_calibrated,web_attacks,time_quartile_1,0.01,0.07097137719392776,127,760490,39,8936,0.30708661417322836,0.011750318873357967
designed_e2_calibrated,web_attacks,time_quartile_2,0.01,0.07097137719392776,0,760619,0,8493,,0.011165905663676558
designed_e2_calibrated,web_attacks,time_quartile_3,0.01,0.07097137719392776,0,760618,0,8895,,0.011694437943882474
designed_e2_calibrated,web_attacks,time_quartile_4,0.01,0.07097137719392776,0,760619,0,6958,,0.009147812505341045
designed_e3_raw,benign,full_test,0.001,0.723804235458374,2652203,390270,1490335,550,0.5619234274299516,0.0014092807543495528
designed_e3_raw,benign,time_quartile_1,0.001,0.723804235458374,420631,339986,219347,237,0.5214713133363922,0.0006970875271334702
designed_e3_raw,benign,time_quartile_2,0.001,0.723804235458374,752591,8028,427787,307,0.5684189686031323,0.03824115595416044
designed_e3_raw,benign,time_quartile_3,0.001,0.723804235458374,759904,714,419131,2,0.5515578283572662,0.0028011204481792717
designed_e3_raw,benign,time_quartile_4,0.001,0.723804235458374,719077,41542,424070,4,0.589742127755442,9.628809397717973e-05
designed_e3_raw,benign,full_test,0.01,0.4749174416065216,2652203,390270,1918670,7700,0.7234250168633396,0.01972993056089374
designed_e3_raw,benign,time_quartile_1,0.01,0.4749174416065216,420631,339986,303167,4756,0.7207433593815007,0.013988811303994871
designed_e3_raw,benign,time_quartile_2,0.01,0.4749174416065216,752591,8028,541926,2736,0.7200803623747826,0.34080717488789236
designed_e3_raw,benign,time_quartile_3,0.01,0.4749174416065216,759904,714,537599,83,0.707456468185455,0.11624649859943978
designed_e3_raw,benign,time_quartile_4,0.01,0.4749174416065216,719077,41542,535978,125,0.7453694110644618,0.003009002936786866
designed_e3_raw,bot,full_test,0.001,0.024770870804786682,41542,3000931,41422,1598,0.9971113571806846,0.0005325014137279397
designed_e3_raw,bot,time_quartile_1,0.001,0.024770870804786682,0,760617,0,228,,0.00029975664493430993
designed_e3_raw,bot,time_quartile_2,0.001,0.024770870804786682,0,760619,0,375,,0.000493019501222031
designed_e3_raw,bot,time_quartile_3,0.001,0.024770870804786682,0,760618,0,621,,0.000816441367414392
designed_e3_raw,bot,time_quartile_4,0.001,0.024770870804786682,41542,719077,41422,374,0.9971113571806846,0.0005201111981053489
designed_e3_raw,bot,full_test,0.01,0.010834003798663616,41542,3000931,41542,11412,1.0,0.003802819858237327
designed_e3_raw,bot,time_quartile_1,0.01,0.010834003798663616,0,760617,0,5884,,0.007735824994708243
designed_e3_raw,bot,time_quartile_2,0.01,0.010834003798663616,0,760619,0,947,,0.001245038580419369
designed_e3_raw,bot,time_quartile_3,0.01,0.010834003798663616,0,760618,0,1144,,0.0015040401357843227
designed_e3_raw,bot,time_quartile_4,0.01,0.010834003798663616,41542,719077,41542,3437,1.0,0.004779738470288996
designed_e3_raw,brute_force,full_test,0.001,0.007266842760145664,37696,3004777,37696,2195,1.0,0.0007305034616545587
designed_e3_raw,brute_force,time_quartile_1,0.001,0.007266842760145664,37696,722921,37696,1852,1.0,0.002561829024194898
designed_e3_raw,brute_force,time_quartile_2,0.001,0.007266842760145664,0,760619,0,101,,0.000132786585662467
designed_e3_raw,brute_force,time_quartile_3,0.001,0.007266842760145664,0,760618,0,122,,0.00016039588860637007
designed_e3_raw,brute_force,time_quartile_4,0.001,0.007266842760145664,0,760619,0,120,,0.00015776624039104991
designed_e3_raw,brute_force,full_test,0.01,0.0016492325812578201,37696,3004777,37696,27230,1.0,0.009062236565309172
designed_e3_raw,brute_force,time_quartile_1,0.01,0.0016492325812578201,37696,722921,37696,22294,1.0,0.030838777681102086
designed_e3_raw,brute_force,time_quartile_2,0.01,0.0016492325812578201,0,760619,0,692,,0.0009097853195883878
designed_e3_raw,brute_force,time_quartile_3,0.01,0.0016492325812578201,0,760618,0,855,,0.0011240859406430035
designed_e3_raw,brute_force,time_quartile_4,0.01,0.0016492325812578201,0,760619,0,3389,,0.004455581572377235
designed_e3_raw,ddos,full_test,0.001,0.024466076865792274,262680,2779793,262680,5326,1.0,0.001915970002082889
designed_e3_raw,ddos,time_quartile_1,0.001,0.024466076865792274,262680,497937,262680,2040,1.0,0.004096903825182704
designed_e3_raw,ddos,time_quartile_2,0.001,0.024466076865792274,0,760619,0,194,,0.00025505542196553073
designed_e3_raw,ddos,time_quartile_3,0.001,0.024466076865792274,0,760618,0,323,,0.0004246546886873569
designed_e3_raw,ddos,time_quartile_4,0.001,0.024466076865792274,0,760619,0,2769,,0.003640455997023477
designed_e3_raw,ddos,full_test,0.01,0.005142753943800926,262680,2779793,262680,33112,1.0,0.011911678315615588
designed_e3_raw,ddos,time_quartile_1,0.01,0.005142753943800926,262680,497937,262680,24321,1.0,0.048843528398170855
designed_e3_raw,ddos,time_quartile_2,0.01,0.005142753943800926,0,760619,0,1812,,0.002382270229904854
designed_e3_raw,ddos,time_quartile_3,0.01,0.005142753943800926,0,760618,0,2601,,0.0034195877562718737
designed_e3_raw,ddos,time_quartile_4,0.01,0.005142753943800926,0,760619,0,4378,,0.005755838336933472
designed_e3_raw,dos,full_test,0.001,0.03159549832344055,39483,3002990,39483,5704,1.0,0.0018994402245761724
designed_e3_raw,dos,time_quartile_1,0.001,0.03159549832344055,39483,721134,39483,2133,1.0,0.0029578413997953224
designed_e3_raw,dos,time_quartile_2,0.001,0.03159549832344055,0,760619,0,338,,0.0004443749104347906
designed_e3_raw,dos,time_quartile_3,0.001,0.03159549832344055,0,760618,0,282,,0.00037075115235242923
designed_e3_raw,dos,time_quartile_4,0.001,0.03159549832344055,0,760619,0,2951,,0.0038797347949499025
designed_e3_raw,dos,full_test,0.01,0.021844180300831795,39483,3002990,39483,31159,1.0,0.010375991928045048
designed_e3_raw,dos,time_quartile_1,0.01,0.021844180300831795,39483,721134,39483,27285,1.0,0.03783624125335929
designed_e3_raw,dos,time_quartile_2,0.01,0.021844180300831795,0,760619,0,420,,0.0005521818413686747
designed_e3_raw,dos,time_quartile_3,0.01,0.021844180300831795,0,760618,0,454,,0.0005968830608794427
designed_e3_raw,dos,time_quartile_4,0.01,0.021844180300831795,0,760619,0,3000,,0.003944156009776248
designed_e3_raw,infiltration,full_test,0.001,0.9314257502555847,8742,3033731,920,841,0.1052390757263784,0.00027721640448675247
designed_e3_raw,infiltration,time_quartile_1,0.001,0.9314257502555847,0,760617,0,165,,0.00021692915093930322
designed_e3_raw,infiltration,time_quartile_2,0.001,0.9314257502555847,8028,752591,914,273,0.11385151968111609,0.0003627468306158325
designed_e3_raw,infiltration,time_quartile_3,0.001,0.9314257502555847,714,759904,6,216,0.008403361344537815,0.0002842464311281425
designed_e3_raw,infiltration,time_quartile_4,0.001,0.9314257502555847,0,760619,0,187,,0.0002458523912760528
designed_e3_raw,infiltration,full_test,0.01,0.8853575587272644,8742,3033731,1343,17952,0.15362617250057195,0.005917465984953841
designed_e3_raw,infiltration,time_quartile_1,0.01,0.8853575587272644,0,760617,0,2933,,0.003856079998211978
designed_e3_raw,infiltration,time_quartile_2,0.01,0.8853575587272644,8028,752591,1265,5230,0.1575734927752865,0.006949325729380234
designed_e3_raw,infiltration,time_quartile_3,0.01,0.8853575587272644,714,759904,78,5320,0.1092436974789916,0.007000884322230176
designed_e3_raw,infiltration,time_quartile_4,0.01,0.8853575587272644,0,760619,0,4469,,0.005875477735896684
designed_e3_raw,web_attacks,full_test,0.001,0.9422058463096619,127,3042346,40,267,0.31496062992125984,8.776122111028792e-05
designed_e3_raw,web_attacks,time_quartile_1,0.001,0.9422058463096619,127,760490,40,104,0.31496062992125984,0.0001367539349629844
designed_e3_raw,web_attacks,time_quartile_2,0.001,0.9422058463096619,0,760619,0,120,,0.00015776624039104991
designed_e3_raw,web_attacks,time_quartile_3,0.001,0.9422058463096619,0,760618,0,26,,3.418273035873461e-05
designed_e3_raw,web_attacks,time_quartile_4,0.001,0.9422058463096619,0,760619,0,17,,2.235021738873207e-05
